"planName","gender","network","copay","freaquency","ageStart","ageEnd","coverage","rates"
"familyCare","female","Pearl","25-0-30","Annually",57,57,"Worldwide including USA","8012.20"
"familyCare","male","SilkRoad","50-0-0","Annually",57,57,"Worldwide including USA","6967.84"
"familyCare","female","SilkRoad","50-0-0","Annually",57,57,"Worldwide including USA","8268.48"
"familyCare","male","SilkRoad","50-0-10","Annually",57,57,"Worldwide including USA","6788.79"
"familyCare","female","SilkRoad","50-0-10","Annually",57,57,"Worldwide including USA","8024.77"
"familyCare","male","SilkRoad","50-0-20","Annually",57,57,"Worldwide including USA","6596.64"
"familyCare","female","SilkRoad","50-0-20","Annually",57,57,"Worldwide including USA","7763.23"
"familyCare","male","SilkRoad","50-0-30","Annually",57,57,"Worldwide including USA","6373.91"
"familyCare","female","SilkRoad","50-0-30","Annually",57,57,"Worldwide including USA","7460.08"
"familyCare","male","SilkRoad","25-0-0","Annually",57,57,"Worldwide including USA","7487.54"
"familyCare","female","SilkRoad","25-0-0","Annually",57,57,"Worldwide including USA","8975.85"
"familyCare","male","SilkRoad","25-0-10","Annually",57,57,"Worldwide including USA","7287.18"
"familyCare","female","SilkRoad","25-0-10","Annually",57,57,"Worldwide including USA","8703.14"
"familyCare","male","SilkRoad","25-0-20","Annually",57,57,"Worldwide including USA","7072.16"
"familyCare","female","SilkRoad","25-0-20","Annually",57,57,"Worldwide including USA","8410.48"
"familyCare","male","SilkRoad","25-0-30","Annually",57,57,"Worldwide including USA","6822.94"
"familyCare","female","SilkRoad","25-0-30","Annually",57,57,"Worldwide including USA","8071.25"
"familyCare","male","GOLD","50-0-0","Annually",58,58,"Worldwide including USA","11853.28"
"familyCare","female","GOLD","50-0-0","Annually",58,58,"Worldwide including USA","14139.59"
"familyCare","male","GOLD","50-0-10","Annually",58,58,"Worldwide including USA","11542.09"
"familyCare","female","GOLD","50-0-10","Annually",58,58,"Worldwide including USA","13716.03"
"familyCare","male","GOLD","50-0-20","Annually",58,58,"Worldwide including USA","11208.14"
"familyCare","female","GOLD","50-0-20","Annually",58,58,"Worldwide including USA","13261.48"
"familyCare","male","GOLD","50-0-30","Annually",58,58,"Worldwide including USA","10821.05"
"familyCare","female","GOLD","50-0-30","Annually",58,58,"Worldwide including USA","12734.61"
"familyCare","male","GOLD","25-0-0","Annually",58,58,"Worldwide including USA","12756.51"
"familyCare","female","GOLD","25-0-0","Annually",58,58,"Worldwide including USA","15368.98"
"familyCare","male","GOLD","25-0-10","Annually",58,58,"Worldwide including USA","12408.29"
"familyCare","female","GOLD","25-0-10","Annually",58,58,"Worldwide including USA","14895.02"
"familyCare","male","GOLD","25-0-20","Annually",58,58,"Worldwide including USA","12034.59"
"familyCare","female","GOLD","25-0-20","Annually",58,58,"Worldwide including USA","14386.37"
"familyCare","male","GOLD","25-0-30","Annually",58,58,"Worldwide including USA","11601.44"
"familyCare","female","GOLD","25-0-30","Annually",58,58,"Worldwide including USA","13796.81"
"familyCare","male","SilverPremium","50-0-0","Annually",58,58,"Worldwide including USA","10551.21"
"familyCare","female","SilverPremium","50-0-0","Annually",58,58,"Worldwide including USA","12484.16"
"familyCare","male","SilverPremium","50-0-10","Annually",58,58,"Worldwide including USA","10283.18"
"familyCare","female","SilverPremium","50-0-10","Annually",58,58,"Worldwide including USA","12119.34"
"familyCare","male","SilverPremium","50-0-20","Annually",58,58,"Worldwide including USA","9995.54"
"familyCare","female","SilverPremium","50-0-20","Annually",58,58,"Worldwide including USA","11727.83"
"familyCare","male","SilverPremium","50-0-30","Annually",58,58,"Worldwide including USA","9662.13"
"familyCare","female","SilverPremium","50-0-30","Annually",58,58,"Worldwide including USA","11274.03"
"familyCare","male","SilverPremium","25-0-0","Annually",58,58,"Worldwide including USA","11329.19"
"familyCare","female","SilverPremium","25-0-0","Annually",58,58,"Worldwide including USA","13543.07"
"familyCare","male","SilverPremium","25-0-10","Annually",58,58,"Worldwide including USA","11029.26"
"familyCare","female","SilverPremium","25-0-10","Annually",58,58,"Worldwide including USA","13134.84"
"familyCare","male","SilverPremium","25-0-20","Annually",58,58,"Worldwide including USA","10707.38"
"familyCare","female","SilverPremium","25-0-20","Annually",58,58,"Worldwide including USA","12696.73"
"familyCare","male","SilverPremium","25-0-30","Annually",58,58,"Worldwide including USA","10334.30"
"familyCare","female","SilverPremium","25-0-30","Annually",58,58,"Worldwide including USA","12188.92"
"familyCare","male","SilverClassic","50-0-0","Annually",58,58,"Worldwide including USA","8024.70"
"familyCare","female","SilverClassic","50-0-0","Annually",58,58,"Worldwide including USA","9563.34"
"familyCare","male","SilverClassic","50-0-10","Annually",58,58,"Worldwide including USA","7814.90"
"familyCare","female","SilverClassic","50-0-10","Annually",58,58,"Worldwide including USA","9277.77"
"familyCare","male","SilverClassic","50-0-20","Annually",58,58,"Worldwide including USA","7589.74"
"familyCare","female","SilverClassic","50-0-20","Annually",58,58,"Worldwide including USA","8971.31"
"familyCare","male","SilverClassic","50-0-30","Annually",58,58,"Worldwide including USA","7328.77"
"familyCare","female","SilverClassic","50-0-30","Annually",58,58,"Worldwide including USA","8616.09"
"familyCare","male","SilverClassic","25-0-0","Annually",58,58,"Worldwide including USA","8633.67"
"familyCare","female","SilverClassic","25-0-0","Annually",58,58,"Worldwide including USA","10392.21"
"familyCare","male","SilverClassic","25-0-10","Annually",58,58,"Worldwide including USA","8398.90"
"familyCare","female","SilverClassic","25-0-10","Annually",58,58,"Worldwide including USA","10072.66"
"familyCare","male","SilverClassic","25-0-20","Annually",58,58,"Worldwide including USA","8146.95"
"familyCare","female","SilverClassic","25-0-20","Annually",58,58,"Worldwide including USA","9729.72"
"familyCare","male","SilverClassic","25-0-30","Annually",58,58,"Worldwide including USA","7854.91"
"familyCare","female","SilverClassic","25-0-30","Annually",58,58,"Worldwide including USA","9332.24"
"familyCare","male","Green","50-0-0","Annually",58,58,"Worldwide including USA","7393.09"
"familyCare","female","Green","50-0-0","Annually",58,58,"Worldwide including USA","8741.31"
"familyCare","male","Green","50-0-10","Annually",58,58,"Worldwide including USA","7205.88"
"familyCare","female","Green","50-0-10","Annually",58,58,"Worldwide including USA","8486.50"
"familyCare","male","Green","50-0-20","Annually",58,58,"Worldwide including USA","7004.98"
"familyCare","female","Green","50-0-20","Annually",58,58,"Worldwide including USA","8213.05"
"familyCare","male","Green","50-0-30","Annually",58,58,"Worldwide including USA","6772.12"
"familyCare","female","Green","50-0-30","Annually",58,58,"Worldwide including USA","7896.10"
"familyCare","male","Green","25-0-0","Annually",58,58,"Worldwide including USA","7936.45"
"familyCare","female","Green","25-0-0","Annually",58,58,"Worldwide including USA","9480.89"
"familyCare","male","Green","25-0-10","Annually",58,58,"Worldwide including USA","7726.97"
"familyCare","female","Green","25-0-10","Annually",58,58,"Worldwide including USA","9195.76"
"familyCare","male","Green","25-0-20","Annually",58,58,"Worldwide including USA","7502.16"
"familyCare","female","Green","25-0-20","Annually",58,58,"Worldwide including USA","8889.77"
"familyCare","male","Green","25-0-30","Annually",58,58,"Worldwide including USA","7241.59"
"familyCare","female","Green","25-0-30","Annually",58,58,"Worldwide including USA","8535.10"
"familyCare","male","Emerald","50-0-0","Annually",58,58,"Worldwide including USA","6951.75"
"familyCare","female","Emerald","50-0-0","Annually",58,58,"Worldwide including USA","8219.17"
"familyCare","male","Emerald","50-0-10","Annually",58,58,"Worldwide including USA","6775.76"
"familyCare","female","Emerald","50-0-10","Annually",58,58,"Worldwide including USA","7979.63"
"familyCare","male","Emerald","50-0-20","Annually",58,58,"Worldwide including USA","6586.90"
"familyCare","female","Emerald","50-0-20","Annually",58,58,"Worldwide including USA","7722.56"
"familyCare","male","Emerald","50-0-30","Annually",58,58,"Worldwide including USA","6367.98"
"familyCare","female","Emerald","50-0-30","Annually",58,58,"Worldwide including USA","7424.60"
"familyCare","male","Emerald","25-0-0","Annually",58,58,"Worldwide including USA","7462.56"
"familyCare","female","Emerald","25-0-0","Annually",58,58,"Worldwide including USA","8914.44"
"familyCare","male","Emerald","25-0-10","Annually",58,58,"Worldwide including USA","7265.63"
"familyCare","female","Emerald","25-0-10","Annually",58,58,"Worldwide including USA","8646.40"
"familyCare","male","Emerald","25-0-20","Annually",58,58,"Worldwide including USA","7054.29"
"familyCare","female","Emerald","25-0-20","Annually",58,58,"Worldwide including USA","8358.74"
"familyCare","male","Emerald","25-0-30","Annually",58,58,"Worldwide including USA","6809.33"
"familyCare","female","Emerald","25-0-30","Annually",58,58,"Worldwide including USA","8025.31"
"familyCare","male","Pearl","50-0-0","Annually",58,58,"Worldwide including USA","6940.33"
"familyCare","female","Pearl","50-0-0","Annually",58,58,"Worldwide including USA","8205.75"
"familyCare","male","Pearl","50-0-10","Annually",58,58,"Worldwide including USA","6764.62"
"familyCare","female","Pearl","50-0-10","Annually",58,58,"Worldwide including USA","7966.59"
"familyCare","male","Pearl","50-0-20","Annually",58,58,"Worldwide including USA","6576.05"
"familyCare","female","Pearl","50-0-20","Annually",58,58,"Worldwide including USA","7709.93"
"familyCare","male","Pearl","50-0-30","Annually",58,58,"Worldwide including USA","6357.49"
"familyCare","female","Pearl","50-0-30","Annually",58,58,"Worldwide including USA","7412.44"
"familyCare","male","Pearl","25-0-0","Annually",58,58,"Worldwide including USA","7450.33"
"familyCare","female","Pearl","25-0-0","Annually",58,58,"Worldwide including USA","8899.92"
"familyCare","male","Pearl","25-0-10","Annually",58,58,"Worldwide including USA","7253.71"
"familyCare","female","Pearl","25-0-10","Annually",58,58,"Worldwide including USA","8632.30"
"familyCare","male","Pearl","25-0-20","Annually",58,58,"Worldwide including USA","7042.71"
"familyCare","female","Pearl","25-0-20","Annually",58,58,"Worldwide including USA","8345.09"
"familyCare","male","Pearl","25-0-30","Annually",58,58,"Worldwide including USA","6798.13"
"familyCare","female","Pearl","25-0-30","Annually",58,58,"Worldwide including USA","8012.20"
"familyCare","male","SilkRoad","50-0-0","Annually",58,58,"Worldwide including USA","6967.84"
"familyCare","female","SilkRoad","50-0-0","Annually",58,58,"Worldwide including USA","8268.48"
"familyCare","male","SilkRoad","50-0-10","Annually",58,58,"Worldwide including USA","6788.79"
"familyCare","female","SilkRoad","50-0-10","Annually",58,58,"Worldwide including USA","8024.77"
"familyCare","male","SilkRoad","50-0-20","Annually",58,58,"Worldwide including USA","6596.64"
"familyCare","female","SilkRoad","50-0-20","Annually",58,58,"Worldwide including USA","7763.23"
"familyCare","male","SilkRoad","50-0-30","Annually",58,58,"Worldwide including USA","6373.91"
"familyCare","female","SilkRoad","50-0-30","Annually",58,58,"Worldwide including USA","7460.08"
"familyCare","male","SilkRoad","25-0-0","Annually",58,58,"Worldwide including USA","7487.54"
"familyCare","female","SilkRoad","25-0-0","Annually",58,58,"Worldwide including USA","8975.85"
"familyCare","male","SilkRoad","25-0-10","Annually",58,58,"Worldwide including USA","7287.18"
"familyCare","female","SilkRoad","25-0-10","Annually",58,58,"Worldwide including USA","8703.14"
"familyCare","male","SilkRoad","25-0-20","Annually",58,58,"Worldwide including USA","7072.16"
"familyCare","female","SilkRoad","25-0-20","Annually",58,58,"Worldwide including USA","8410.48"
"familyCare","male","SilkRoad","25-0-30","Annually",58,58,"Worldwide including USA","6822.94"
"familyCare","female","SilkRoad","25-0-30","Annually",58,58,"Worldwide including USA","8071.25"
"familyCare","male","GOLD","50-0-0","Annually",59,59,"Worldwide including USA","11853.28"
"familyCare","female","GOLD","50-0-0","Annually",59,59,"Worldwide including USA","14139.59"
"familyCare","male","GOLD","50-0-10","Annually",59,59,"Worldwide including USA","11542.09"
"familyCare","female","GOLD","50-0-10","Annually",59,59,"Worldwide including USA","13716.03"
"familyCare","male","GOLD","50-0-20","Annually",59,59,"Worldwide including USA","11208.14"
"familyCare","female","GOLD","50-0-20","Annually",59,59,"Worldwide including USA","13261.48"
"familyCare","male","GOLD","50-0-30","Annually",59,59,"Worldwide including USA","10821.05"
"familyCare","female","GOLD","50-0-30","Annually",59,59,"Worldwide including USA","12734.61"
"familyCare","male","GOLD","25-0-0","Annually",59,59,"Worldwide including USA","12756.51"
"familyCare","female","GOLD","25-0-0","Annually",59,59,"Worldwide including USA","15368.98"
"familyCare","male","GOLD","25-0-10","Annually",59,59,"Worldwide including USA","12408.29"
"familyCare","female","GOLD","25-0-10","Annually",59,59,"Worldwide including USA","14895.02"
"familyCare","male","GOLD","25-0-20","Annually",59,59,"Worldwide including USA","12034.59"
"familyCare","female","GOLD","25-0-20","Annually",59,59,"Worldwide including USA","14386.37"
"familyCare","male","GOLD","25-0-30","Annually",59,59,"Worldwide including USA","11601.44"
"familyCare","female","GOLD","25-0-30","Annually",59,59,"Worldwide including USA","13796.81"
"familyCare","male","SilverPremium","50-0-0","Annually",59,59,"Worldwide including USA","10551.21"
"familyCare","female","SilverPremium","50-0-0","Annually",59,59,"Worldwide including USA","12484.16"
"familyCare","male","SilverPremium","50-0-10","Annually",59,59,"Worldwide including USA","10283.18"
"familyCare","female","SilverPremium","50-0-10","Annually",59,59,"Worldwide including USA","12119.34"
"familyCare","male","SilverPremium","50-0-20","Annually",59,59,"Worldwide including USA","9995.54"
"familyCare","female","SilverPremium","50-0-20","Annually",59,59,"Worldwide including USA","11727.83"
"familyCare","male","SilverPremium","50-0-30","Annually",59,59,"Worldwide including USA","9662.13"
"familyCare","female","SilverPremium","50-0-30","Annually",59,59,"Worldwide including USA","11274.03"
"familyCare","male","SilverPremium","25-0-0","Annually",59,59,"Worldwide including USA","11329.19"
"familyCare","female","SilverPremium","25-0-0","Annually",59,59,"Worldwide including USA","13543.07"
"familyCare","male","SilverPremium","25-0-10","Annually",59,59,"Worldwide including USA","11029.26"
"familyCare","female","SilverPremium","25-0-10","Annually",59,59,"Worldwide including USA","13134.84"
"familyCare","male","SilverPremium","25-0-20","Annually",59,59,"Worldwide including USA","10707.38"
"familyCare","female","SilverPremium","25-0-20","Annually",59,59,"Worldwide including USA","12696.73"
"familyCare","male","SilverPremium","25-0-30","Annually",59,59,"Worldwide including USA","10334.30"
"familyCare","female","SilverPremium","25-0-30","Annually",59,59,"Worldwide including USA","12188.92"
"familyCare","male","SilverClassic","50-0-0","Annually",59,59,"Worldwide including USA","8024.70"
"familyCare","female","SilverClassic","50-0-0","Annually",59,59,"Worldwide including USA","9563.34"
"familyCare","male","SilverClassic","50-0-10","Annually",59,59,"Worldwide including USA","7814.90"
"familyCare","female","SilverClassic","50-0-10","Annually",59,59,"Worldwide including USA","9277.77"
"familyCare","male","SilverClassic","50-0-20","Annually",59,59,"Worldwide including USA","7589.74"
"familyCare","female","SilverClassic","50-0-20","Annually",59,59,"Worldwide including USA","8971.31"
"familyCare","male","SilverClassic","50-0-30","Annually",59,59,"Worldwide including USA","7328.77"
"familyCare","female","SilverClassic","50-0-30","Annually",59,59,"Worldwide including USA","8616.09"
"familyCare","male","SilverClassic","25-0-0","Annually",59,59,"Worldwide including USA","8633.67"
"familyCare","female","SilverClassic","25-0-0","Annually",59,59,"Worldwide including USA","10392.21"
"familyCare","male","SilverClassic","25-0-10","Annually",59,59,"Worldwide including USA","8398.90"
"familyCare","female","SilverClassic","25-0-10","Annually",59,59,"Worldwide including USA","10072.66"
"familyCare","male","SilverClassic","25-0-20","Annually",59,59,"Worldwide including USA","8146.95"
"familyCare","female","SilverClassic","25-0-20","Annually",59,59,"Worldwide including USA","9729.72"
"familyCare","male","SilverClassic","25-0-30","Annually",59,59,"Worldwide including USA","7854.91"
"familyCare","female","SilverClassic","25-0-30","Annually",59,59,"Worldwide including USA","9332.24"
"familyCare","male","Green","50-0-0","Annually",59,59,"Worldwide including USA","7393.09"
"familyCare","female","Green","50-0-0","Annually",59,59,"Worldwide including USA","8741.31"
"familyCare","male","Green","50-0-10","Annually",59,59,"Worldwide including USA","7205.88"
"familyCare","female","Green","50-0-10","Annually",59,59,"Worldwide including USA","8486.50"
"familyCare","male","Green","50-0-20","Annually",59,59,"Worldwide including USA","7004.98"
"familyCare","female","Green","50-0-20","Annually",59,59,"Worldwide including USA","8213.05"
"familyCare","male","Green","50-0-30","Annually",59,59,"Worldwide including USA","6772.12"
"familyCare","female","Green","50-0-30","Annually",59,59,"Worldwide including USA","7896.10"
"familyCare","male","Green","25-0-0","Annually",59,59,"Worldwide including USA","7936.45"
"familyCare","female","Green","25-0-0","Annually",59,59,"Worldwide including USA","9480.89"
"familyCare","male","Green","25-0-10","Annually",59,59,"Worldwide including USA","7726.97"
"familyCare","female","Green","25-0-10","Annually",59,59,"Worldwide including USA","9195.76"
"familyCare","male","Green","25-0-20","Annually",59,59,"Worldwide including USA","7502.16"
"familyCare","female","Green","25-0-20","Annually",59,59,"Worldwide including USA","8889.77"
"familyCare","male","Green","25-0-30","Annually",59,59,"Worldwide including USA","7241.59"
"familyCare","female","Green","25-0-30","Annually",59,59,"Worldwide including USA","8535.10"
"familyCare","male","Emerald","50-0-0","Annually",59,59,"Worldwide including USA","6951.75"
"familyCare","female","Emerald","50-0-0","Annually",59,59,"Worldwide including USA","8219.17"
"familyCare","male","Emerald","50-0-10","Annually",59,59,"Worldwide including USA","6775.76"
"familyCare","female","Emerald","50-0-10","Annually",59,59,"Worldwide including USA","7979.63"
"familyCare","male","Emerald","50-0-20","Annually",59,59,"Worldwide including USA","6586.90"
"familyCare","female","Emerald","50-0-20","Annually",59,59,"Worldwide including USA","7722.56"
"familyCare","male","Emerald","50-0-30","Annually",59,59,"Worldwide including USA","6367.98"
"familyCare","female","Emerald","50-0-30","Annually",59,59,"Worldwide including USA","7424.60"
"familyCare","male","Emerald","25-0-0","Annually",59,59,"Worldwide including USA","7462.56"
"familyCare","female","Emerald","25-0-0","Annually",59,59,"Worldwide including USA","8914.44"
"familyCare","male","Emerald","25-0-10","Annually",59,59,"Worldwide including USA","7265.63"
"familyCare","female","Emerald","25-0-10","Annually",59,59,"Worldwide including USA","8646.40"
"familyCare","male","Emerald","25-0-20","Annually",59,59,"Worldwide including USA","7054.29"
"familyCare","female","Emerald","25-0-20","Annually",59,59,"Worldwide including USA","8358.74"
"familyCare","male","Emerald","25-0-30","Annually",59,59,"Worldwide including USA","6809.33"
"familyCare","female","Emerald","25-0-30","Annually",59,59,"Worldwide including USA","8025.31"
"familyCare","male","Pearl","50-0-0","Annually",59,59,"Worldwide including USA","6940.33"
"familyCare","female","Pearl","50-0-0","Annually",59,59,"Worldwide including USA","8205.75"
"familyCare","male","Pearl","50-0-10","Annually",59,59,"Worldwide including USA","6764.62"
"familyCare","female","Pearl","50-0-10","Annually",59,59,"Worldwide including USA","7966.59"
"familyCare","male","Pearl","50-0-20","Annually",59,59,"Worldwide including USA","6576.05"
"familyCare","female","Pearl","50-0-20","Annually",59,59,"Worldwide including USA","7709.93"
"familyCare","male","Pearl","50-0-30","Annually",59,59,"Worldwide including USA","6357.49"
"familyCare","female","Pearl","50-0-30","Annually",59,59,"Worldwide including USA","7412.44"
"familyCare","male","Pearl","25-0-0","Annually",59,59,"Worldwide including USA","7450.33"
"familyCare","female","Pearl","25-0-0","Annually",59,59,"Worldwide including USA","8899.92"
"familyCare","male","Pearl","25-0-10","Annually",59,59,"Worldwide including USA","7253.71"
"familyCare","female","Pearl","25-0-10","Annually",59,59,"Worldwide including USA","8632.30"
"familyCare","male","Pearl","25-0-20","Annually",59,59,"Worldwide including USA","7042.71"
"familyCare","female","Pearl","25-0-20","Annually",59,59,"Worldwide including USA","8345.09"
"familyCare","male","Pearl","25-0-30","Annually",59,59,"Worldwide including USA","6798.13"
"familyCare","female","Pearl","25-0-30","Annually",59,59,"Worldwide including USA","8012.20"
"familyCare","male","SilkRoad","50-0-0","Annually",59,59,"Worldwide including USA","6967.84"
"familyCare","female","SilkRoad","50-0-0","Annually",59,59,"Worldwide including USA","8268.48"
"familyCare","male","SilkRoad","50-0-10","Annually",59,59,"Worldwide including USA","6788.79"
"familyCare","female","SilkRoad","50-0-10","Annually",59,59,"Worldwide including USA","8024.77"
"familyCare","male","SilkRoad","50-0-20","Annually",59,59,"Worldwide including USA","6596.64"
"familyCare","female","SilkRoad","50-0-20","Annually",59,59,"Worldwide including USA","7763.23"
"familyCare","male","SilkRoad","50-0-30","Annually",59,59,"Worldwide including USA","6373.91"
"familyCare","female","SilkRoad","50-0-30","Annually",59,59,"Worldwide including USA","7460.08"
"familyCare","male","SilkRoad","25-0-0","Annually",59,59,"Worldwide including USA","7487.54"
"familyCare","female","SilkRoad","25-0-0","Annually",59,59,"Worldwide including USA","8975.85"
"familyCare","male","SilkRoad","25-0-10","Annually",59,59,"Worldwide including USA","7287.18"
"familyCare","female","SilkRoad","25-0-10","Annually",59,59,"Worldwide including USA","8703.14"
"familyCare","male","SilkRoad","25-0-20","Annually",59,59,"Worldwide including USA","7072.16"
"familyCare","female","SilkRoad","25-0-20","Annually",59,59,"Worldwide including USA","8410.48"
"familyCare","male","SilkRoad","25-0-30","Annually",59,59,"Worldwide including USA","6822.94"
"familyCare","female","SilkRoad","25-0-30","Annually",59,59,"Worldwide including USA","8071.25"
"familyCare","male","GOLD","50-0-0","Annually",60,60,"Worldwide including USA","13577.18"
"familyCare","female","GOLD","50-0-0","Annually",60,60,"Worldwide including USA","16196.60"
"familyCare","male","GOLD","50-0-10","Annually",60,60,"Worldwide including USA","13220.65"
"familyCare","female","GOLD","50-0-10","Annually",60,60,"Worldwide including USA","15711.33"
"familyCare","male","GOLD","50-0-20","Annually",60,60,"Worldwide including USA","12838.04"
"familyCare","female","GOLD","50-0-20","Annually",60,60,"Worldwide including USA","15190.55"
"familyCare","male","GOLD","50-0-30","Annually",60,60,"Worldwide including USA","12394.55"
"familyCare","female","GOLD","50-0-30","Annually",60,60,"Worldwide including USA","14586.92"
"familyCare","male","GOLD","25-0-0","Annually",60,60,"Worldwide including USA","14612.01"
"familyCare","female","GOLD","25-0-0","Annually",60,60,"Worldwide including USA","17605.12"
"familyCare","male","GOLD","25-0-10","Annually",60,60,"Worldwide including USA","14213.05"
"familyCare","female","GOLD","25-0-10","Annually",60,60,"Worldwide including USA","17062.10"
"familyCare","male","GOLD","25-0-20","Annually",60,60,"Worldwide including USA","13784.91"
"familyCare","female","GOLD","25-0-20","Annually",60,60,"Worldwide including USA","16479.35"
"familyCare","male","GOLD","25-0-30","Annually",60,60,"Worldwide including USA","13288.65"
"familyCare","female","GOLD","25-0-30","Annually",60,60,"Worldwide including USA","15803.88"
"familyCare","male","SilverPremium","50-0-0","Annually",60,60,"Worldwide including USA","13535.34"
"familyCare","female","SilverPremium","50-0-0","Annually",60,60,"Worldwide including USA","16016.10"
"familyCare","male","SilverPremium","50-0-10","Annually",60,60,"Worldwide including USA","13191.35"
"familyCare","female","SilverPremium","50-0-10","Annually",60,60,"Worldwide including USA","15547.89"
"familyCare","male","SilverPremium","50-0-20","Annually",60,60,"Worldwide including USA","12822.19"
"familyCare","female","SilverPremium","50-0-20","Annually",60,60,"Worldwide including USA","15045.42"
"familyCare","male","SilverPremium","50-0-30","Annually",60,60,"Worldwide including USA","12394.29"
"familyCare","female","SilverPremium","50-0-30","Annually",60,60,"Worldwide including USA","14463.01"
"familyCare","male","SilverPremium","25-0-0","Annually",60,60,"Worldwide including USA","14533.79"
"familyCare","female","SilverPremium","25-0-0","Annually",60,60,"Worldwide including USA","17375.10"
"familyCare","male","SilverPremium","25-0-10","Annually",60,60,"Worldwide including USA","14148.86"
"familyCare","female","SilverPremium","25-0-10","Annually",60,60,"Worldwide including USA","16851.17"
"familyCare","male","SilverPremium","25-0-20","Annually",60,60,"Worldwide including USA","13735.77"
"familyCare","female","SilverPremium","25-0-20","Annually",60,60,"Worldwide including USA","16288.90"
"familyCare","male","SilverPremium","25-0-30","Annually",60,60,"Worldwide including USA","13256.95"
"familyCare","female","SilverPremium","25-0-30","Annually",60,60,"Worldwide including USA","15637.19"
"familyCare","male","SilverClassic","50-0-0","Annually",60,60,"Worldwide including USA","13559.73"
"familyCare","female","SilverClassic","50-0-0","Annually",60,60,"Worldwide including USA","16162.50"
"familyCare","male","SilverClassic","50-0-10","Annually",60,60,"Worldwide including USA","13204.83"
"familyCare","female","SilverClassic","50-0-10","Annually",60,60,"Worldwide including USA","15679.44"
"familyCare","male","SilverClassic","50-0-20","Annually",60,60,"Worldwide including USA","12823.96"
"familyCare","female","SilverClassic","50-0-20","Annually",60,60,"Worldwide including USA","15161.03"
"familyCare","male","SilverClassic","50-0-30","Annually",60,60,"Worldwide including USA","12382.49"
"familyCare","female","SilverClassic","50-0-30","Annually",60,60,"Worldwide including USA","14560.14"
"familyCare","male","SilverClassic","25-0-0","Annually",60,60,"Worldwide including USA","14589.86"
"familyCare","female","SilverClassic","25-0-0","Annually",60,60,"Worldwide including USA","17564.61"
"familyCare","male","SilverClassic","25-0-10","Annually",60,60,"Worldwide including USA","14192.72"
"familyCare","female","SilverClassic","25-0-10","Annually",60,60,"Worldwide including USA","17024.06"
"familyCare","male","SilverClassic","25-0-20","Annually",60,60,"Worldwide including USA","13766.52"
"familyCare","female","SilverClassic","25-0-20","Annually",60,60,"Worldwide including USA","16443.96"
"familyCare","male","SilverClassic","25-0-30","Annually",60,60,"Worldwide including USA","13272.52"
"familyCare","female","SilverClassic","25-0-30","Annually",60,60,"Worldwide including USA","15771.57"
"familyCare","male","Green","50-0-0","Annually",60,60,"Worldwide including USA","13511.46"
"familyCare","female","Green","50-0-0","Annually",60,60,"Worldwide including USA","15978.66"
"familyCare","male","Green","50-0-10","Annually",60,60,"Worldwide including USA","13168.88"
"familyCare","female","Green","50-0-10","Annually",60,60,"Worldwide including USA","15512.37"
"familyCare","male","Green","50-0-20","Annually",60,60,"Worldwide including USA","12801.23"
"familyCare","female","Green","50-0-20","Annually",60,60,"Worldwide including USA","15011.95"
"familyCare","male","Green","50-0-30","Annually",60,60,"Worldwide including USA","12375.09"
"familyCare","female","Green","50-0-30","Annually",60,60,"Worldwide including USA","14431.93"
"familyCare","male","Green","25-0-0","Annually",60,60,"Worldwide including USA","14505.82"
"familyCare","female","Green","25-0-0","Annually",60,60,"Worldwide including USA","17332.09"
"familyCare","male","Green","25-0-10","Annually",60,60,"Worldwide including USA","14122.47"
"familyCare","female","Green","25-0-10","Annually",60,60,"Worldwide including USA","16810.31"
"familyCare","male","Green","25-0-20","Annually",60,60,"Worldwide including USA","13711.07"
"familyCare","female","Green","25-0-20","Annually",60,60,"Worldwide including USA","16250.35"
"familyCare","male","Green","25-0-30","Annually",60,60,"Worldwide including USA","13234.22"
"familyCare","female","Green","25-0-30","Annually",60,60,"Worldwide including USA","15601.30"
"familyCare","male","Emerald","50-0-0","Annually",60,60,"Worldwide including USA","12702.08"
"familyCare","female","Emerald","50-0-0","Annually",60,60,"Worldwide including USA","15021.10"
"familyCare","male","Emerald","50-0-10","Annually",60,60,"Worldwide including USA","12380.07"
"familyCare","female","Emerald","50-0-10","Annually",60,60,"Worldwide including USA","14582.80"
"familyCare","male","Emerald","50-0-20","Annually",60,60,"Worldwide including USA","12034.49"
"familyCare","female","Emerald","50-0-20","Annually",60,60,"Worldwide including USA","14112.44"
"familyCare","male","Emerald","50-0-30","Annually",60,60,"Worldwide including USA","11633.94"
"familyCare","female","Emerald","50-0-30","Annually",60,60,"Worldwide including USA","13567.24"
"familyCare","male","Emerald","25-0-0","Annually",60,60,"Worldwide including USA","13636.73"
"familyCare","female","Emerald","25-0-0","Annually",60,60,"Worldwide including USA","16293.27"
"familyCare","male","Emerald","25-0-10","Annually",60,60,"Worldwide including USA","13276.40"
"familyCare","female","Emerald","25-0-10","Annually",60,60,"Worldwide including USA","15802.82"
"familyCare","male","Emerald","25-0-20","Annually",60,60,"Worldwide including USA","12889.70"
"familyCare","female","Emerald","25-0-20","Annually",60,60,"Worldwide including USA","15276.47"
"familyCare","male","Emerald","25-0-30","Annually",60,60,"Worldwide including USA","12441.48"
